FID,geom,addr:city,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,building,building:levels,contact:phone,contact:website,name,opening_hours,phone,roof:shape,shop,website,wheelchair,osm_id,osm_type,editlink,tutoriallink,toilets:wheelchair,check_date:opening_hours,roof:levels,clothes,operator,url,addr:country,image,wikimedia_commons,source,branch,disused:name,payment:cash,payment:credit_cards,payment:gift_card,payment:girocard,short_name,second_hand,building:levels:underground,email,fax,addr:place,roof:colour,surveillance,source:addr,source:geometry,check_date,ref:vatin,indoor,level,room,building:part,wheelchair:description,organic,payment:coins,payment:debit_cards,payment:electronic_purses,payment:maestro,payment:mastercard,payment:notes,payment:telephone_cards,payment:visa,old_name,last_checked,ref:shop:num,lastcheck,roof:orientation,karlsruhe:das_fest,reoccurence,temporary_amenity,watch:slowrider,addr:suburb,last_check,not:brand:wikidata,alt_name,name:de,closed:amenity,craft,old_name2,amenity,contact:facebook,contact:instagram,cuisine,man_made,update,wheelchair:step_height,office,note,contact:email,addr:housename,designation,entrance,internet_access,internet_access:fee,wikidata,wikipedia,dog,layer,old_name1,ref,changing_table,changing_table:location,outdoor_seating,fixme,description,opening_hours:signed,closed:name,closed:shop,start_date,mobile,name:en,currency:eur,stroller,closed:website,air_conditioning,payment:american_express,payment:contactless,abandoned:shop,addr:floor,payment:cards,contact:mobile,reservation
OSM_MRN_shop_clothes_4326_Point.772,POINT (8.1370217 49.3551125),Neustadt an der Weinstraße,118,67433,Hauptstraße,,,,,,,,Weltherz,Mo-Fr 10:00-18:00; Sa 10:00-14:30,+49 6321 3543842,,clothes,https://www.welt-herz.de/,,2147483647,node,https://www.openstreetmap.org/node/7635646866,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,info@welt-herz.de,,,,,,,,DE306856511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.773,POINT (8.1143626 49.1993649),Landau in der Pfalz,20,76829,Theaterstraße,,,,,,,,Weltherz,Mo-Fr 10:00-18:00; Sa 10:00-14:30,+49 6341 9695404,,clothes,https://www.welt-herz.de/,,2147483647,node,https://www.openstreetmap.org/node/7635661806,https://learnosm.org/de/beginner/,,2022-06-05,,,,,,,,,,,,,,,,,,info@welt-herz.de,,,,,,,,DE306856511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.774,POINT (8.1128178 49.1995607),Landau in der Pfalz,11,76829,Stadthausgasse,,,,,,,,Fa1 - Feine Dessous,Mo-Fr 10:00-18:30; Sa 10:00-16:00,+49 6341 890260,,clothes,https://www.fa1-dessous.de/index.php?nav=500,,2147483647,node,https://www.openstreetmap.org/node/7635847683,https://learnosm.org/de/beginner/,,2023-03-18,,underwear,Alexandra Arlt,,,,,,,,,,,,,,,info@fa1-dessous.de,+49 6341 890860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.775,POINT (8.1129368 49.1973092),Landau in der Pfalz,15,76829,Gerberstraße,,,,,,,,annette hentschel,,,,clothes,https://www.annettehentschel.shop/i/kontakt,,2147483647,node,https://www.openstreetmap.org/node/7638285064,https://learnosm.org/de/beginner/,,2022-10-18,,,Annette Hentschel,,,,,,,,,,,,,,,hentschelberlin@email.de,,,,,,,,DE310575444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.776,POINT (8.1122564 49.1972645),Landau in der Pfalz,1,76829,Gerberstraße,,,,,,,,Gala Exclusiv,Mo-Fr 11:00-17:00; Sa 10:00-15:00,+49 6341 648676,,clothes,https://www.gala-landau.de/,,2147483647,node,https://www.openstreetmap.org/node/7638296368,https://learnosm.org/de/beginner/,,,,,Hanna Gala,,,,,,,,,,,,,,,info@gala-exclusiv.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.777,POINT (8.1118649 49.1969485),Landau in der Pfalz,72,76829,Marktstraße,,,,,,,,Modehaus Heuberger,Mo-Sa 10:00-18:00,+49 6341 80963,,clothes,https://www.modehaus-heuberger.de/,,2147483647,node,https://www.openstreetmap.org/node/7638313065,https://learnosm.org/de/beginner/,,,,,Modehaus Heuberger e.K.,,,,,,,,,,,,,,,kontakt@modehaus-heuberger.de,+49 6341 80580,,,,,,,DE148924813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.778,POINT (8.1368458 49.350969),Neustadt an der Weinstraße,23-25,67433,Hauptstraße,KiK,Q883965,en:KiK,,,,,KiK,Mo-Fr 09:00-19:00,,,clothes,https://www.kik.de/filialfinder/8134/Neustadt/Hauptstra%C3%9Fe,,2147483647,node,https://www.openstreetmap.org/node/7647016564,https://learnosm.org/de/beginner/,,,,,KiK Textilien und Non-Food GmbH,,,,,,,,,,,,,,,,,,,,,,,DE811671397,,,,,,,,,,,,,,,,,DE8134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.779,POINT (8.1369596 49.3513592),Neustadt an der Weinstraße,32,67433,Hauptstraße,NKD,Q927272,de:NKD,,,,,NKD,Mo-Fr 09:00-19:00; Sa 09:00-16:00,,,clothes,https://www.nkd.com/de_de/storelocator/?store-locator-search=67433,,2147483647,node,https://www.openstreetmap.org/node/7647041166,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.780,POINT (8.1396076 49.3526346),Neustadt an der Weinstraße,19,67433,Friedrichstraße,Schiesser,Q2234831,,,,,,Schiesser Outlet Store,Mo-Fr 10:00-18:00; Sa 10:00-16:00,+49 6321 3995880,,clothes,https://modehaus-jacob.de/schiesser-outlet/,,2147483647,node,https://www.openstreetmap.org/node/7703011827,https://learnosm.org/de/beginner/,,,,underwear,,,,,,,,,,,,,,,,info@modehaus-jacob.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.781,POINT (8.1396236 49.3527138),Neustadt an der Weinstraße,21,67433,Friedrichstraße,,,,,,,,Andrea Mode,,+49 6321 7825,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/7703015821,https://learnosm.org/de/beginner/,,2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/pages/category/Women-s-Clothing-Store/Andrea-Mode-f%C3%BCr-die-Frau-mit-mehr-Figur-2122645514469250/,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.782,POINT (8.1378644 49.3533481),Neustadt an der Weinstraße,10A,67433,Kellereistraße,,,,,,,,Mein Lieblingsstück,Mo-Fr 10:00-18:00; Sa 10:00-15:00,+49 6321 354979,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/7704333438,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.783,POINT (8.1367768 49.3529478),Neustadt an der Weinstraße,75,67433,Hauptstraße,Witt Weiden,Q542322,,,,,,Witt Weiden,Mo-Fr 09:00-18:00; Sa 09:00-15:00,+49 6321 3850345,,clothes,https://www.witt-weiden.de/content/filialen?storeNumber=59991000#n,,2147483647,node,https://www.openstreetmap.org/node/7704393327,https://learnosm.org/de/beginner/,,2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.784,POINT (8.1374026 49.3535098),,,,,,,,,,,,Marc S.,Mo-Fr 09:30-18:30; Sa 09:00-16:00,,,clothes,,limited,2147483647,node,https://www.openstreetmap.org/node/7707802948,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.785,POINT (8.8270165 49.5715169),,,,,NKD,Q927272,de:NKD,,,,,NKD,Mo-Fr 09:00-18:00; Sa 09:00-14:00,,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/7782292812,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.786,POINT (9.3643912 49.4756),,,,,,,,,,,,Herrenmoden J. Silberzahn,"Mo,Tu,We,Fr 09:30-12:30, 14:00-18:00;We 09:30-12:30;Sa 09:00-14:00",,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/7877815145,https://learnosm.org/de/beginner/,,,,men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.787,POINT (8.4360988 49.4920776),,,,,,,,,,,,ASL Berufsbekleidung,Mo-Fr 08:00-17:00,+49 621 59814006,,clothes,https://www.asl-berufsbekleidung.de/,,2147483647,node,https://www.openstreetmap.org/node/7988959572,https://learnosm.org/de/beginner/,,,,workwear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.788,POINT (8.4461388 49.4868771),,,,,mister*lady,Q18640136,de:Mister*lady,,,,,mister*lady,Mo-Sa 10:00-20:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8282807683,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.789,POINT (8.4464784 49.4866122),,,,,Hunkemöller,Q2604175,en:Hunkemöller,,,,,Hunkemöller,Mo-Sa 10:00-20:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8282807685,https://learnosm.org/de/beginner/,,,,underwear,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.790,POINT (8.4484847 49.4851326),,,,,Triumph,Q671216,en:Triumph International,,,,,Triumph,Mo-Sa 10:00-20:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8282807686,https://learnosm.org/de/beginner/,,,,underwear,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.791,POINT (8.4480955 49.4853863),,,,,Street One,Q61997265,,,,,,Street One,Mo-Sa 10:00-20:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8282807687,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.792,POINT (8.4457842 49.4869832),,,,,Zara,Q147662,en:Zara (retailer),,,,,Zara,Mo-Sa 10:00-20:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8282807690,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.793,POINT (8.3764999 49.2172997),,,,,AWG-Modecenter,Q300220,de:AWG-Modecenter,,,,,AWG-Modecenter,,,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/8343616442,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,AWG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.794,POINT (8.3760738 49.2179393),,,,,KiK,Q883965,en:KiK,,,,,KiK,,,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/8343616446,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.795,POINT (8.376401 49.217466),,,,,,,,,,,,Drehkreuz,,,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/8343616451,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.796,POINT (8.1639026 49.220571),,,,,,,,,,,,Jeanslager Morio,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8432612438,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.797,POINT (9.3861602 49.4091885),,,,,,,,,,+49 6291 6479545,https://www.lonis.eu/,LONIS Work Wear Deutschland,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8446735817,https://learnosm.org/de/beginner/,,,,,Bernd Jaschek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bernd Jaschek Consulting,,,,,,,,,,,,,,office@lonis.eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.798,POINT (9.3918139 49.401477),,,,,,,,,,+49 6291 1307,http://www.friederich-mode.de/,Textilhaus Friederich GmbH & Co. KG,"Mo-Fr 09:00-12:30, 14:00-18:30; Sa 09:00-13:00",,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8446735818,https://learnosm.org/de/beginner/,,,,,Albrecht Schrempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Textilhaus Friedrich,,,,,,,,,,,,,,textilhaus@friederich-mode.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.799,POINT (7.9572021 49.0539658),Schweigen-Rechtenbach,10,76889,Weinstraße,KiK,Q883965,en:KiK,,,,,KiK,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8502112971,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.800,POINT (8.1572536 49.3583359),Neustadt an der Weinstraße,33,67433,Robert-Stolz-Straße,NKD,Q927272,de:NKD,,,,,NKD,Mo-Fr 09:00-19:00; Sa 09:00-14:00,+49 6321 4993787,,clothes,https://www.nkd.com/de_de/storelocator/,,2147483647,node,https://www.openstreetmap.org/node/8660172766,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.801,POINT (9.1462541 49.353071),,,,,,,,,,,,Bonita,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8712039786,https://learnosm.org/de/beginner/,,2023-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.802,POINT (9.1460723 49.3530078),,,,,Witt Weiden,Q542322,,,,,,Witt Weiden,Mo-Sa 09:00-18:00,,,clothes,,yes,2147483647,node,https://www.openstreetmap.org/node/8712039789,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.803,POINT (8.4314158 49.4893981),,,,,,,,,,,,Schöne fashion and more,"Tu,Th 10:00-15:00; We,Fr 13:00-18:00; Sa 10:00-16:00",,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8713073045,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.804,POINT (8.2007753 49.4694878),Bad Dürkheim,7,67098,Bruchstraße,Ernsting's family,Q1361016,de:Ernsting’s family,,,,,Ernsting's family,,,,clothes,https://filialen.ernstings-family.de/1308/bruchstr.-7-67098-bad-d%C3%BCrkheim,,2147483647,node,https://www.openstreetmap.org/node/8785001968,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.805,POINT (8.1121989 49.1987913),,,,,,,,,,,,La Divina,Mo-Fr 10:00-18:00; Sa 10:00-16:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843089214,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.806,POINT (8.1128929 49.1986372),,,,,,,,,,,,Modehaus Jörg,"Tu-Fr 10:00-12:00, Mo-Fr 14:00-17:00, Sa 10:00-14:00",,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843089216,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.807,POINT (8.1117923 49.1973384),,,,,,,,,,,,PUR!,Mo-Fr 09:30-18:30; Sa 09:30-18:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098623,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.808,POINT (8.1121588 49.1970268),,,,,,,,,,,,Stiltreu Moden,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098625,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.809,POINT (8.1121473 49.1968907),,,,,,,,,,,,Fashion House,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098627,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.810,POINT (8.1118999 49.1967419),,,,,,,,,,,,Horn Zwo,Mo-Sa 10:00-18:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098628,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.811,POINT (8.1122442 49.1958738),,,,,,,,,,,,Mode für großartige Frauen,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098636,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.812,POINT (8.1117878 49.1949715),,,,,,,,,,,,Morlock,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098643,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.813,POINT (8.1156278 49.1972512),,,,,,,,,,,,"Miss S Mode, Dessous & Accessoires","Mo-Fr 09:30-13:00,14:30-18:00; Sa 09:30-13:00",,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098657,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.814,POINT (8.11516 49.198072),,,,,,,,,,,,Stoffwerk,"Mo,Tu,Th,Fr 11:00-18:00; We 11:00-15:00; Sa 11:00-16:00",,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098662,https://learnosm.org/de/beginner/,,2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.815,POINT (8.1144867 49.1975662),,,,,,,,,,,https://ethikette-landau.de,Ethikette,Mo-Fr 10:00-18:00;Sa 10:00-16:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098676,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.816,POINT (8.1135326 49.197518),,,,,,,,,,,,Modehaus,Mo-Fr 09:30-19:00; Sa 09:30-18:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098677,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.817,POINT (8.1138681 49.1971581),,,,,,,,,,,,Goldjunge,Mo-Fr 10:30-19:00; Sa 10:00-16:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098679,https://learnosm.org/de/beginner/,,2023-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.818,POINT (8.1139494 49.1970928),,,,,,,,,,,,Maren Exclusiv Moden,Tu-Fr 10:00-18:00; Sa 10:00-16:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8843098680,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.819,POINT (8.4464816 49.482637),,,,,,,,,,,,Tolcu,,,,clothes,https://www.tolcu.com/,,2147483647,node,https://www.openstreetmap.org/node/8852171247,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.820,POINT (8.6915714 49.4145963),,,,,,,,,,,,HOT!,Tu-Fr 10:00-18:00; Sa 10:00-14:00,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8859412945,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.821,POINT (8.6917551 49.4147342),,,,,,,,,,,,Marryandyou,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8859412947,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.822,POINT (8.6895638 49.4143703),,,,,,,,,,,,Bridal Boutique,,,,clothes,,,2147483647,node,https://www.openstreetmap.org/node/8859412950,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
